Forecast_Cd,Forecast_Name,fecha,mth,dia_sem,dia_sem_txt,cierre_tj,Cant_Trx,flag_tj_vto,flag_tv_vto,flag_tm_vto,flag_tj_cierre,flag_tv_cierre,flag_tm_cierre
201,HOLA OPERADOR,3/3/2021,202103,4,MIE,,11245,0,0,0,0,0,0
202,IVR,3/3/2021,202103,4,MIE,,10029,0,0,0,0,0,0
500,MOBILE,3/3/2021,202103,4,MIE,,440950,0,0,0,0,0,0
301,QDB,3/3/2021,202103,4,MIE,,0,0,0,0,0,0,0
100,SUCURSALES,3/3/2021,202103,4,MIE,,49063,0,0,0,0,0,0
302,TAS,3/3/2021,202103,4,MIE,,15284,0,0,0,0,0,0
701,TS,3/3/2021,202103,4,MIE,,2618,0,0,0,0,0,0
602,ACCESS BANKING,3/4/2021,202103,5,JUE,,896580,1,0,1,1,1,1
400,ATM,3/4/2021,202103,5,JUE,,101998,1,0,1,1,1,1
601,CONNECTION BANKING,3/4/2021,202103,5,JUE,,178296,1,0,1,1,1,1
201,HOLA OPERADOR,3/4/2021,202103,5,JUE,,11088,1,0,1,1,1,1
202,IVR,3/4/2021,202103,5,JUE,,11842,1,0,1,1,1,1
500,MOBILE,3/4/2021,202103,5,JUE,,569049,1,0,1,1,1,1
301,QDB,3/4/2021,202103,5,JUE,,0,1,0,1,1,1,1
100,SUCURSALES,3/4/2021,202103,5,JUE,,47743,1,0,1,1,1,1
302,TAS,3/4/2021,202103,5,JUE,,17022,1,0,1,1,1,1
701,TS,3/4/2021,202103,5,JUE,,2683,1,0,1,1,1,1
602,ACCESS BANKING,3/5/2021,202103,6,VIE,,960090,0,0,0,0,0,0
400,ATM,3/5/2021,202103,6,VIE,,101732,0,0,0,0,0,0
601,CONNECTION BANKING,3/5/2021,202103,6,VIE,,193869,0,0,0,0,0,0
201,HOLA OPERADOR,3/5/2021,202103,6,VIE,,11099,0,0,0,0,0,0
202,IVR,3/5/2021,202103,6,VIE,,10579,0,0,0,0,0,0
500,MOBILE,3/5/2021,202103,6,VIE,,509262,0,0,0,0,0,0
301,QDB,3/5/2021,202103,6,VIE,,0,0,0,0,0,0,0
100,SUCURSALES,3/5/2021,202103,6,VIE,,46244,0,0,0,0,0,0
302,TAS,3/5/2021,202103,6,VIE,,20730,0,0,0,0,0,0
701,TS,3/5/2021,202103,6,VIE,,2738,0,0,0,0,0,0
602,ACCESS BANKING,3/6/2021,202103,7,SAB,,142737,0,0,0,0,0,0
400,ATM,3/6/2021,202103,7,SAB,,68446,0,0,0,0,0,0
601,CONNECTION BANKING,3/6/2021,202103,7,SAB,,115,0,0,0,0,0,0
201,HOLA OPERADOR,3/6/2021,202103,7,SAB,,15,0,0,0,0,0,0
202,IVR,3/6/2021,202103,7,SAB,,0,0,0,0,0,0,0
500,MOBILE,3/6/2021,202103,7,SAB,,312991,0,0,0,0,0,0
301,QDB,3/6/2021,202103,7,SAB,,0,0,0,0,0,0,0
100,SUCURSALES,3/6/2021,202103,7,SAB,,0,0,0,0,0,0,0
302,TAS,3/6/2021,202103,7,SAB,,6952,0,0,0,0,0,0
701,TS,3/6/2021,202103,7,SAB,,154,0,0,0,0,0,0
602,ACCESS BANKING,3/7/2021,202103,1,DOM,,109106,0,0,0,0,0,0
400,ATM,3/7/2021,202103,1,DOM,,31302,0,0,0,0,0,0
601,CONNECTION BANKING,3/7/2021,202103,1,DOM,,62,0,0,0,0,0,0
201,HOLA OPERADOR,3/7/2021,202103,1,DOM,,10,0,0,0,0,0,0
202,IVR,3/7/2021,202103,1,DOM,,0,0,0,0,0,0,0
500,MOBILE,3/7/2021,202103,1,DOM,,229741,0,0,0,0,0,0
301,QDB,3/7/2021,202103,1,DOM,,0,0,0,0,0,0,0
100,SUCURSALES,3/7/2021,202103,1,DOM,,0,0,0,0,0,0,0
302,TAS,3/7/2021,202103,1,DOM,,3461,0,0,0,0,0,0
701,TS,3/7/2021,202103,1,DOM,,19,0,0,0,0,0,0
602,ACCESS BANKING,3/8/2021,202103,2,LUN,,1390774,1,1,0,0,0,0
400,ATM,3/8/2021,202103,2,LUN,,81017,1,1,0,0,0,0
601,CONNECTION BANKING,3/8/2021,202103,2,LUN,,223127,1,1,0,0,0,0
201,HOLA OPERADOR,3/8/2021,202103,2,LUN,,11205,1,1,0,0,0,0
202,IVR,3/8/2021,202103,2,LUN,,18721,1,1,0,0,0,0
500,MOBILE,3/8/2021,202103,2,LUN,,482864,1,1,0,0,0,0
301,QDB,3/8/2021,202103,2,LUN,,0,1,1,0,0,0,0
100,SUCURSALES,3/8/2021,202103,2,LUN,,51756,1,1,0,0,0,0
302,TAS,3/8/2021,202103,2,LUN,,21271,1,1,0,0,0,0
701,TS,3/8/2021,202103,2,LUN,,2707,1,1,0,0,0,0
602,ACCESS BANKING,3/9/2021,202103,3,MAR,,923831,0,0,0,0,0,0
400,ATM,3/9/2021,202103,3,MAR,,82976,0,0,0,0,0,0
601,CONNECTION BANKING,3/9/2021,202103,3,MAR,,186008,0,0,0,0,0,0
201,HOLA OPERADOR,3/9/2021,202103,3,MAR,,12558,0,0,0,0,0,0
202,IVR,3/9/2021,202103,3,MAR,,11140,0,0,0,0,0,0
500,MOBILE,3/9/2021,202103,3,MAR,,479482,0,0,0,0,0,0
301,QDB,3/9/2021,202103,3,MAR,,0,0,0,0,0,0,0
100,SUCURSALES,3/9/2021,202103,3,MAR,,52701,0,0,0,0,0,0
302,TAS,3/9/2021,202103,3,MAR,,22128,0,0,0,0,0,0
701,TS,3/9/2021,202103,3,MAR,,2614,0,0,0,0,0,0
602,ACCESS BANKING,3/10/2021,202103,4,MIE,,970954,0,0,0,0,0,0
400,ATM,3/10/2021,202103,4,MIE,,84313,0,0,0,0,0,0
601,CONNECTION BANKING,3/10/2021,202103,4,MIE,,189441,0,0,0,0,0,0
201,HOLA OPERADOR,3/10/2021,202103,4,MIE,,11240,0,0,0,0,0,0
202,IVR,3/10/2021,202103,4,MIE,,11316,0,0,0,0,0,0
500,MOBILE,3/10/2021,202103,4,MIE,,459273,0,0,0,0,0,0
301,QDB,3/10/2021,202103,4,MIE,,0,0,0,0,0,0,0
100,SUCURSALES,3/10/2021,202103,4,MIE,,53044,0,0,0,0,0,0
302,TAS,3/10/2021,202103,4,MIE,,22999,0,0,0,0,0,0
701,TS,3/10/2021,202103,4,MIE,,2648,0,0,0,0,0,0
602,ACCESS BANKING,3/11/2021,202103,5,JUE,,783140,1,0,1,1,1,0
400,ATM,3/11/2021,202103,5,JUE,,75559,1,0,1,1,1,0
601,CONNECTION BANKING,3/11/2021,202103,5,JUE,,173271,1,0,1,1,1,0
201,HOLA OPERADOR,3/11/2021,202103,5,JUE,,11316,1,0,1,1,1,0
202,IVR,3/11/2021,202103,5,JUE,,9659,1,0,1,1,1,0
500,MOBILE,3/11/2021,202103,5,JUE,,385570,1,0,1,1,1,0
301,QDB,3/11/2021,202103,5,JUE,,0,1,0,1,1,1,0
100,SUCURSALES,3/11/2021,202103,5,JUE,,51007,1,0,1,1,1,0
302,TAS,3/11/2021,202103,5,JUE,,19789,1,0,1,1,1,0
701,TS,3/11/2021,202103,5,JUE,,2673,1,0,1,1,1,0
602,ACCESS BANKING,3/12/2021,202103,6,VIE,,720195,0,0,0,0,0,0
400,ATM,3/12/2021,202103,6,VIE,,78938,0,0,0,0,0,0
601,CONNECTION BANKING,3/12/2021,202103,6,VIE,,176005,0,0,0,0,0,0
201,HOLA OPERADOR,3/12/2021,202103,6,VIE,,11838,0,0,0,0,0,0
202,IVR,3/12/2021,202103,6,VIE,,9205,0,0,0,0,0,0
500,MOBILE,3/12/2021,202103,6,VIE,,360844,0,0,0,0,0,0
301,QDB,3/12/2021,202103,6,VIE,,0,0,0,0,0,0,0
100,SUCURSALES,3/12/2021,202103,6,VIE,,47344,0,0,0,0,0,0
302,TAS,3/12/2021,202103,6,VIE,,19156,0,0,0,0,0,0
701,TS,3/12/2021,202103,6,VIE,,2624,0,0,0,0,0,0
602,ACCESS BANKING,3/13/2021,202103,7,SAB,,103227,0,0,0,0,0,0
400,ATM,3/13/2021,202103,7,SAB,,53084,0,0,0,0,0,0
601,CONNECTION BANKING,3/13/2021,202103,7,SAB,,76,0,0,0,0,0,0
201,HOLA OPERADOR,3/13/2021,202103,7,SAB,,22,0,0,0,0,0,0
202,IVR,3/13/2021,202103,7,SAB,,0,0,0,0,0,0,0
500,MOBILE,3/13/2021,202103,7,SAB,,229650,0,0,0,0,0,0
301,QDB,3/13/2021,202103,7,SAB,,0,0,0,0,0,0,0
100,SUCURSALES,3/13/2021,202103,7,SAB,,0,0,0,0,0,0,0
302,TAS,3/13/2021,202103,7,SAB,,6325,0,0,0,0,0,0
701,TS,3/13/2021,202103,7,SAB,,0,0,0,0,0,0,0
602,ACCESS BANKING,3/14/2021,202103,1,DOM,,93064,0,0,0,0,0,0
400,ATM,3/14/2021,202103,1,DOM,,26246,0,0,0,0,0,0
601,CONNECTION BANKING,3/14/2021,202103,1,DOM,,76,0,0,0,0,0,0
201,HOLA OPERADOR,3/14/2021,202103,1,DOM,,1,0,0,0,0,0,0
202,IVR,3/14/2021,202103,1,DOM,,0,0,0,0,0,0,0
500,MOBILE,3/14/2021,202103,1,DOM,,174858,0,0,0,0,0,0
301,QDB,3/14/2021,202103,1,DOM,,0,0,0,0,0,0,0
100,SUCURSALES,3/14/2021,202103,1,DOM,,0,0,0,0,0,0,0
302,TAS,3/14/2021,202103,1,DOM,,3428,0,0,0,0,0,0
701,TS,3/14/2021,202103,1,DOM,,19,0,0,0,0,0,0
602,ACCESS BANKING,3/15/2021,202103,2,LUN,,1243801,1,1,0,0,0,0
400,ATM,3/15/2021,202103,2,LUN,,67574,1,1,0,0,0,0
601,CONNECTION BANKING,3/15/2021,202103,2,LUN,,209296,1,1,0,0,0,0
201,HOLA OPERADOR,3/15/2021,202103,2,LUN,,12881,1,1,0,0,0,0
202,IVR,3/15/2021,202103,2,LUN,,16063,1,1,0,0,0,0
500,MOBILE,3/15/2021,202103,2,LUN,,366682,1,1,0,0,0,0
301,QDB,3/15/2021,202103,2,LUN,,0,1,1,0,0,0,0
100,SUCURSALES,3/15/2021,202103,2,LUN,,52433,1,1,0,0,0,0
302,TAS,3/15/2021,202103,2,LUN,,21886,1,1,0,0,0,0
701,TS,3/15/2021,202103,2,LUN,,2609,1,1,0,0,0,0
602,ACCESS BANKING,3/16/2021,202103,3,MAR,,705421,0,0,0,0,0,0
400,ATM,3/16/2021,202103,3,MAR,,64124,0,0,0,0,0,0
601,CONNECTION BANKING,3/16/2021,202103,3,MAR,,168215,0,0,0,0,0,0
201,HOLA OPERADOR,3/16/2021,202103,3,MAR,,12255,0,0,0,0,0,0
202,IVR,3/16/2021,202103,3,MAR,,9388,0,0,0,0,0,0
500,MOBILE,3/16/2021,202103,3,MAR,,343097,0,0,0,0,0,0
301,QDB,3/16/2021,202103,3,MAR,,0,0,0,0,0,0,0
100,SUCURSALES,3/16/2021,202103,3,MAR,,51140,0,0,0,0,0,0
302,TAS,3/16/2021,202103,3,MAR,,18977,0,0,0,0,0,0
701,TS,3/16/2021,202103,3,MAR,,2469,0,0,0,0,0,0
602,ACCESS BANKING,3/17/2021,202103,4,MIE,,654125,0,0,0,0,0,0
400,ATM,3/17/2021,202103,4,MIE,,64985,0,0,0,0,0,0
601,CONNECTION BANKING,3/17/2021,202103,4,MIE,,160779,0,0,0,0,0,0
201,HOLA OPERADOR,3/17/2021,202103,4,MIE,,11613,0,0,0,0,0,0
202,IVR,3/17/2021,202103,4,MIE,,8501,0,0,0,0,0,0
500,MOBILE,3/17/2021,202103,4,MIE,,319706,0,0,0,0,0,0
301,QDB,3/17/2021,202103,4,MIE,,0,0,0,0,0,0,0
100,SUCURSALES,3/17/2021,202103,4,MIE,,48141,0,0,0,0,0,0
302,TAS,3/17/2021,202103,4,MIE,,18088,0,0,0,0,0,0
701,TS,3/17/2021,202103,4,MIE,,2600,0,0,0,0,0,0
602,ACCESS BANKING,3/18/2021,202103,5,JUE,,591929,1,0,1,1,1,0
400,ATM,3/18/2021,202103,5,JUE,,63710,1,0,1,1,1,0
601,CONNECTION BANKING,3/18/2021,202103,5,JUE,,151825,1,0,1,1,1,0
201,HOLA OPERADOR,3/18/2021,202103,5,JUE,,11339,1,0,1,1,1,0
202,IVR,3/18/2021,202103,5,JUE,,7660,1,0,1,1,1,0
500,MOBILE,3/18/2021,202103,5,JUE,,314948,1,0,1,1,1,0
301,QDB,3/18/2021,202103,5,JUE,,0,1,0,1,1,1,0
100,SUCURSALES,3/18/2021,202103,5,JUE,,45477,1,0,1,1,1,0
302,TAS,3/18/2021,202103,5,JUE,,16043,1,0,1,1,1,0
701,TS,3/18/2021,202103,5,JUE,,2562,1,0,1,1,1,0
602,ACCESS BANKING,3/19/2021,202103,6,VIE,,702320,0,0,0,0,0,0
400,ATM,3/19/2021,202103,6,VIE,,80720,0,0,0,0,0,0
601,CONNECTION BANKING,3/19/2021,202103,6,VIE,,164249,0,0,0,0,0,0
201,HOLA OPERADOR,3/19/2021,202103,6,VIE,,9840,0,0,0,0,0,0
202,IVR,3/19/2021,202103,6,VIE,,8405,0,0,0,0,0,0
500,MOBILE,3/19/2021,202103,6,VIE,,346869,0,0,0,0,0,0
301,QDB,3/19/2021,202103,6,VIE,,0,0,0,0,0,0,0
100,SUCURSALES,3/19/2021,202103,6,VIE,,45653,0,0,0,0,0,0
302,TAS,3/19/2021,202103,6,VIE,,16991,0,0,0,0,0,0
701,TS,3/19/2021,202103,6,VIE,,2578,0,0,0,0,0,0
602,ACCESS BANKING,3/20/2021,202103,7,SAB,,95894,0,0,0,0,0,0
400,ATM,3/20/2021,202103,7,SAB,,48411,0,0,0,0,0,0
601,CONNECTION BANKING,3/20/2021,202103,7,SAB,,102,0,0,0,0,0,0
201,HOLA OPERADOR,3/20/2021,202103,7,SAB,,11,0,0,0,0,0,0
202,IVR,3/20/2021,202103,7,SAB,,0,0,0,0,0,0,0
500,MOBILE,3/20/2021,202103,7,SAB,,219044,0,0,0,0,0,0
301,QDB,3/20/2021,202103,7,SAB,,0,0,0,0,0,0,0
100,SUCURSALES,3/20/2021,202103,7,SAB,,0,0,0,0,0,0,0
302,TAS,3/20/2021,202103,7,SAB,,5158,0,0,0,0,0,0
701,TS,3/20/2021,202103,7,SAB,,0,0,0,0,0,0,0
602,ACCESS BANKING,3/21/2021,202103,1,DOM,,78358,0,0,0,0,0,0
400,ATM,3/21/2021,202103,1,DOM,,25961,0,0,0,0,0,0
601,CONNECTION BANKING,3/21/2021,202103,1,DOM,,50,0,0,0,0,0,0
201,HOLA OPERADOR,3/21/2021,202103,1,DOM,,0,0,0,0,0,0,0
202,IVR,3/21/2021,202103,1,DOM,,0,0,0,0,0,0,0
500,MOBILE,3/21/2021,202103,1,DOM,,161757,0,0,0,0,0,0
301,QDB,3/21/2021,202103,1,DOM,,0,0,0,0,0,0,0
100,SUCURSALES,3/21/2021,202103,1,DOM,,0,0,0,0,0,0,0
302,TAS,3/21/2021,202103,1,DOM,,3055,0,0,0,0,0,0
701,TS,3/21/2021,202103,1,DOM,,11,0,0,0,0,0,0
602,ACCESS BANKING,3/22/2021,202103,2,LUN,,996508,1,1,0,0,0,0
400,ATM,3/22/2021,202103,2,LUN,,61146,1,1,0,0,0,0
601,CONNECTION BANKING,3/22/2021,202103,2,LUN,,195943,1,1,0,0,0,0
201,HOLA OPERADOR,3/22/2021,202103,2,LUN,,12295,1,1,0,0,0,0
202,IVR,3/22/2021,202103,2,LUN,,12863,1,1,0,0,0,0
500,MOBILE,3/22/2021,202103,2,LUN,,297510,1,1,0,0,0,0
301,QDB,3/22/2021,202103,2,LUN,,0,1,1,0,0,0,0
100,SUCURSALES,3/22/2021,202103,2,LUN,,49068,1,1,0,0,0,0
302,TAS,3/22/2021,202103,2,LUN,,16850,1,1,0,0,0,0
701,TS,3/22/2021,202103,2,LUN,,2531,1,1,0,0,0,0
602,ACCESS BANKING,3/23/2021,202103,3,MAR,,564850,0,0,0,0,0,0
400,ATM,3/23/2021,202103,3,MAR,,62637,0,0,0,0,0,0
601,CONNECTION BANKING,3/23/2021,202103,3,MAR,,155808,0,0,0,0,0,0
201,HOLA OPERADOR,3/23/2021,202103,3,MAR,,10808,0,0,0,0,0,0
202,IVR,3/23/2021,202103,3,MAR,,7516,0,0,0,0,0,0
500,MOBILE,3/23/2021,202103,3,MAR,,278771,0,0,0,0,0,0
301,QDB,3/23/2021,202103,3,MAR,,0,0,0,0,0,0,0
100,SUCURSALES,3/23/2021,202103,3,MAR,,46200,0,0,0,0,0,0
302,TAS,3/23/2021,202103,3,MAR,,15574,0,0,0,0,0,0
701,TS,3/23/2021,202103,3,MAR,,2609,0,0,0,0,0,0
602,ACCESS BANKING,3/24/2021,202103,4,MIE,,104429,0,0,0,0,0,0
400,ATM,3/24/2021,202103,4,MIE,,33536,0,0,0,0,0,0
601,CONNECTION BANKING,3/24/2021,202103,4,MIE,,480,0,0,0,0,0,0
201,HOLA OPERADOR,3/24/2021,202103,4,MIE,,2,0,0,0,0,0,0
202,IVR,3/24/2021,202103,4,MIE,,0,0,0,0,0,0,0
500,MOBILE,3/24/2021,202103,4,MIE,,208857,0,0,0,0,0,0
301,QDB,3/24/2021,202103,4,MIE,,0,0,0,0,0,0,0
100,SUCURSALES,3/24/2021,202103,4,MIE,,0,0,0,0,0,0,0
302,TAS,3/24/2021,202103,4,MIE,,4193,0,0,0,0,0,0
701,TS,3/24/2021,202103,4,MIE,,94,0,0,0,0,0,0
602,ACCESS BANKING,3/25/2021,202103,5,JUE,,878647,0,0,0,1,1,1
400,ATM,3/25/2021,202103,5,JUE,,49253,0,0,0,1,1,1
601,CONNECTION BANKING,3/25/2021,202103,5,JUE,,186916,0,0,0,1,1,1
201,HOLA OPERADOR,3/25/2021,202103,5,JUE,,10795,0,0,0,1,1,1
202,IVR,3/25/2021,202103,5,JUE,,11291,0,0,0,1,1,1
500,MOBILE,3/25/2021,202103,5,JUE,,281835,0,0,0,1,1,1
301,QDB,3/25/2021,202103,5,JUE,,0,0,0,0,1,1,1
100,SUCURSALES,3/25/2021,202103,5,JUE,,45625,0,0,0,1,1,1
302,TAS,3/25/2021,202103,5,JUE,,12167,0,0,0,1,1,1
701,TS,3/25/2021,202103,5,JUE,,3161,0,0,0,1,1,1
602,ACCESS BANKING,3/26/2021,202103,6,VIE,,591962,0,0,0,0,0,0
400,ATM,3/26/2021,202103,6,VIE,,63362,0,0,0,0,0,0
601,CONNECTION BANKING,3/26/2021,202103,6,VIE,,172712,0,0,0,0,0,0
201,HOLA OPERADOR,3/26/2021,202103,6,VIE,,9822,0,0,0,0,0,0
202,IVR,3/26/2021,202103,6,VIE,,7742,0,0,0,0,0,0
500,MOBILE,3/26/2021,202103,6,VIE,,288471,0,0,0,0,0,0
301,QDB,3/26/2021,202103,6,VIE,,0,0,0,0,0,0,0
100,SUCURSALES,3/26/2021,202103,6,VIE,,45129,0,0,0,0,0,0
302,TAS,3/26/2021,202103,6,VIE,,14462,0,0,0,0,0,0
701,TS,3/26/2021,202103,6,VIE,,2763,0,0,0,0,0,0
602,ACCESS BANKING,3/27/2021,202103,7,SAB,,86228,0,0,0,0,0,0
400,ATM,3/27/2021,202103,7,SAB,,43434,0,0,0,0,0,0
601,CONNECTION BANKING,3/27/2021,202103,7,SAB,,87,0,0,0,0,0,0
201,HOLA OPERADOR,3/27/2021,202103,7,SAB,,3,0,0,0,0,0,0
202,IVR,3/27/2021,202103,7,SAB,,0,0,0,0,0,0,0
500,MOBILE,3/27/2021,202103,7,SAB,,205565,0,0,0,0,0,0
301,QDB,3/27/2021,202103,7,SAB,,0,0,0,0,0,0,0
100,SUCURSALES,3/27/2021,202103,7,SAB,,0,0,0,0,0,0,0
302,TAS,3/27/2021,202103,7,SAB,,4705,0,0,0,0,0,0
701,TS,3/27/2021,202103,7,SAB,,6,0,0,0,0,0,0
602,ACCESS BANKING,3/28/2021,202103,1,DOM,,71438,0,0,0,0,0,0
400,ATM,3/28/2021,202103,1,DOM,,22036,0,0,0,0,0,0
601,CONNECTION BANKING,3/28/2021,202103,1,DOM,,39,0,0,0,0,0,0
201,HOLA OPERADOR,3/28/2021,202103,1,DOM,,2,0,0,0,0,0,0
202,IVR,3/28/2021,202103,1,DOM,,0,0,0,0,0,0,0
500,MOBILE,3/28/2021,202103,1,DOM,,157597,0,0,0,0,0,0
301,QDB,3/28/2021,202103,1,DOM,,0,0,0,0,0,0,0
100,SUCURSALES,3/28/2021,202103,1,DOM,,0,0,0,0,0,0,0
302,TAS,3/28/2021,202103,1,DOM,,2360,0,0,0,0,0,0
701,TS,3/28/2021,202103,1,DOM,,1,0,0,0,0,0,0
602,ACCESS BANKING,3/29/2021,202103,2,LUN,,987415,0,0,0,0,0,0
400,ATM,3/29/2021,202103,2,LUN,,54871,0,0,0,0,0,0
601,CONNECTION BANKING,3/29/2021,202103,2,LUN,,181735,0,0,0,0,0,0
201,HOLA OPERADOR,3/29/2021,202103,2,LUN,,12541,0,0,0,0,0,0
202,IVR,3/29/2021,202103,2,LUN,,14462,0,0,0,0,0,0
500,MOBILE,3/29/2021,202103,2,LUN,,294206,0,0,0,0,0,0
301,QDB,3/29/2021,202103,2,LUN,,0,0,0,0,0,0,0
100,SUCURSALES,3/29/2021,202103,2,LUN,,48512,0,0,0,0,0,0
302,TAS,3/29/2021,202103,2,LUN,,14666,0,0,0,0,0,0
701,TS,3/29/2021,202103,2,LUN,,2847,0,0,0,0,0,0
602,ACCESS BANKING,3/30/2021,202103,3,MAR,,671918,0,0,0,0,0,0
400,ATM,3/30/2021,202103,3,MAR,,61096,0,0,0,0,0,0
601,CONNECTION BANKING,3/30/2021,202103,3,MAR,,159661,0,0,0,0,0,0
201,HOLA OPERADOR,3/30/2021,202103,3,MAR,,10509,0,0,0,0,0,0
202,IVR,3/30/2021,202103,3,MAR,,8508,0,0,0,0,0,0
500,MOBILE,3/30/2021,202103,3,MAR,,329533,0,0,0,0,0,0
301,QDB,3/30/2021,202103,3,MAR,,0,0,0,0,0,0,0
100,SUCURSALES,3/30/2021,202103,3,MAR,,46920,0,0,0,0,0,0
302,TAS,3/30/2021,202103,3,MAR,,14916,0,0,0,0,0,0
701,TS,3/30/2021,202103,3,MAR,,3150,0,0,0,0,0,0
602,ACCESS BANKING,3/31/2021,202103,4,MIE,,906842,1,1,0,1,1,1
400,ATM,3/31/2021,202103,4,MIE,,82876,1,1,0,1,1,1
601,CONNECTION BANKING,3/31/2021,202103,4,MIE,,196850,1,1,0,1,1,1
201,HOLA OPERADOR,3/31/2021,202103,4,MIE,,11415,1,1,0,1,1,1
202,IVR,3/31/2021,202103,4,MIE,,10407,1,1,0,1,1,1
500,MOBILE,3/31/2021,202103,4,MIE,,442296,1,1,0,1,1,1
301,QDB,3/31/2021,202103,4,MIE,,0,1,1,0,1,1,1
100,SUCURSALES,3/31/2021,202103,4,MIE,,45266,1,1,0,1,1,1
302,TAS,3/31/2021,202103,4,MIE,,17291,1,1,0,1,1,1
701,TS,3/31/2021,202103,4,MIE,,2696,1,1,0,1,1,1
602,ACCESS BANKING,4/1/2021,202104,5,JUE,,240929,0,0,0,0,0,0
400,ATM,4/1/2021,202104,5,JUE,,66736,0,0,0,0,0,0
601,CONNECTION BANKING,4/1/2021,202104,5,JUE,,1659,0,0,0,0,0,0
201,HOLA OPERADOR,4/1/2021,202104,5,JUE,,8,0,0,0,0,0,0
202,IVR,4/1/2021,202104,5,JUE,,0,0,0,0,0,0,0
500,MOBILE,4/1/2021,202104,5,JUE,,388523,0,0,0,0,0,0
301,QDB,4/1/2021,202104,5,JUE,,0,0,0,0,0,0,0
100,SUCURSALES,4/1/2021,202104,5,JUE,,0,0,0,0,0,0,0
302,TAS,4/1/2021,202104,5,JUE,,7465,0,0,0,0,0,0
701,TS,4/1/2021,202104,5,JUE,,122,0,0,0,0,0,0
602,ACCESS BANKING,4/2/2021,202104,6,VIE,,126269,0,0,0,0,0,0
400,ATM,4/2/2021,202104,6,VIE,,32772,0,0,0,0,0,0
601,CONNECTION BANKING,4/2/2021,202104,6,VIE,,186,0,0,0,0,0,0
201,HOLA OPERADOR,4/2/2021,202104,6,VIE,,3,0,0,0,0,0,0
202,IVR,4/2/2021,202104,6,VIE,,0,0,0,0,0,0,0
500,MOBILE,4/2/2021,202104,6,VIE,,218835,0,0,0,0,0,0
301,QDB,4/2/2021,202104,6,VIE,,0,0,0,0,0,0,0
100,SUCURSALES,4/2/2021,202104,6,VIE,,0,0,0,0,0,0,0
302,TAS,4/2/2021,202104,6,VIE,,3327,0,0,0,0,0,0
701,TS,4/2/2021,202104,6,VIE,,30,0,0,0,0,0,0
602,ACCESS BANKING,4/3/2021,202104,7,SAB,,109754,0,0,0,0,0,0
400,ATM,4/3/2021,202104,7,SAB,,40698,0,0,0,0,0,0
601,CONNECTION BANKING,4/3/2021,202104,7,SAB,,39,0,0,0,0,0,0
201,HOLA OPERADOR,4/3/2021,202104,7,SAB,,7,0,0,0,0,0,0
202,IVR,4/3/2021,202104,7,SAB,,0,0,0,0,0,0,0
500,MOBILE,4/3/2021,202104,7,SAB,,217022,0,0,0,0,0,0
301,QDB,4/3/2021,202104,7,SAB,,0,0,0,0,0,0,0
100,SUCURSALES,4/3/2021,202104,7,SAB,,0,0,0,0,0,0,0
302,TAS,4/3/2021,202104,7,SAB,,4709,0,0,0,0,0,0
701,TS,4/3/2021,202104,7,SAB,,0,0,0,0,0,0,0
602,ACCESS BANKING,4/4/2021,202104,1,DOM,,122225,0,0,0,0,0,0
400,ATM,4/4/2021,202104,1,DOM,,20866,0,0,0,0,0,0
601,CONNECTION BANKING,4/4/2021,202104,1,DOM,,76,0,0,0,0,0,0
201,HOLA OPERADOR,4/4/2021,202104,1,DOM,,0,0,0,0,0,0,0
202,IVR,4/4/2021,202104,1,DOM,,0,0,0,0,0,0,0
500,MOBILE,4/4/2021,202104,1,DOM,,193278,0,0,0,0,0,0
301,QDB,4/4/2021,202104,1,DOM,,0,0,0,0,0,0,0
100,SUCURSALES,4/4/2021,202104,1,DOM,,0,0,0,0,0,0,0
302,TAS,4/4/2021,202104,1,DOM,,2537,0,0,0,0,0,0
701,TS,4/4/2021,202104,1,DOM,,13,0,0,0,0,0,0
602,ACCESS BANKING,4/5/2021,202104,2,LUN,,2182246,1,1,0,0,0,0
400,ATM,4/5/2021,202104,2,LUN,,74642,1,1,0,0,0,0
601,CONNECTION BANKING,4/5/2021,202104,2,LUN,,326667,1,1,0,0,0,0
201,HOLA OPERADOR,4/5/2021,202104,2,LUN,,12777,1,1,0,0,0,0
202,IVR,4/5/2021,202104,2,LUN,,31297,1,1,0,0,0,0
500,MOBILE,4/5/2021,202104,2,LUN,,550201,1,1,0,0,0,0
301,QDB,4/5/2021,202104,2,LUN,,0,1,1,0,0,0,0
100,SUCURSALES,4/5/2021,202104,2,LUN,,52879,1,1,0,0,0,0
302,TAS,4/5/2021,202104,2,LUN,,20656,1,1,0,0,0,0
701,TS,4/5/2021,202104,2,LUN,,2779,1,1,0,0,0,0
602,ACCESS BANKING,4/6/2021,202104,3,MAR,,1096068,0,0,0,0,0,0
400,ATM,4/6/2021,202104,3,MAR,,86421,0,0,0,0,0,0
601,CONNECTION BANKING,4/6/2021,202104,3,MAR,,199632,0,0,0,0,0,0
201,HOLA OPERADOR,4/6/2021,202104,3,MAR,,12217,0,0,0,0,0,0
202,IVR,4/6/2021,202104,3,MAR,,13460,0,0,0,0,0,0
500,MOBILE,4/6/2021,202104,3,MAR,,548331,0,0,0,0,0,0
301,QDB,4/6/2021,202104,3,MAR,,0,0,0,0,0,0,0
100,SUCURSALES,4/6/2021,202104,3,MAR,,51358,0,0,0,0,0,0
